Time,Heart Rate
09:03:07,94.168
09:03:08,94.047
09:03:09,93.96000000000001
09:03:10,93.858
09:03:11,93.75
09:03:12,93.65799999999999
09:03:13,93.537
09:03:14,93.421
09:03:15,93.27
09:03:16,93.099
09:03:17,92.916
09:03:18,92.715
09:03:19,92.55699999999999
09:03:20,92.35499999999999
09:03:21,92.15299999999999
09:03:22,91.955
09:03:23,91.776
09:03:24,91.583
09:03:25,91.417
09:03:26,91.255
09:03:27,91.106
09:03:28,90.96000000000001
09:03:29,90.821
09:03:30,90.69
09:03:31,90.56800000000001
09:03:32,90.44
09:03:33,90.313
09:03:34,90.179
09:03:35,90.08
09:03:36,89.99600000000001
09:03:37,89.93199999999999
09:03:38,89.877
09:03:39,89.853
09:03:40,89.827
09:03:41,89.82
09:03:42,89.819
09:03:43,89.825
09:03:44,89.83900000000001
09:03:45,89.849
09:03:46,89.85
09:03:47,89.852
09:03:48,89.854
09:03:49,89.878
09:03:50,89.91
09:03:51,89.946
09:03:52,89.95700000000001
09:03:53,90.002
09:03:54,90.043
09:03:55,90.12100000000001
09:03:56,90.21600000000001
09:03:57,90.297
09:03:58,90.351
09:03:59,90.41
09:04:00,90.446
09:04:01,90.50399999999999
09:04:02,90.532
09:04:03,90.525
09:04:04,90.529
09:04:05,90.523
09:04:06,90.545
09:04:07,90.553
09:04:08,90.583
09:04:09,90.59400000000001
09:04:10,90.60900000000001
09:04:11,90.65299999999999
09:04:12,90.679
09:04:13,90.716
09:04:14,90.761
09:04:15,90.814
09:04:16,90.848
09:04:17,90.866
09:04:18,90.884
09:04:19,90.875
09:04:20,90.857
09:04:21,90.85
09:04:22,90.827
09:04:23,90.776
09:04:24,90.702
09:04:25,90.593
09:04:26,90.476
09:04:27,90.32000000000001
09:04:28,90.171
09:04:29,89.993
09:04:30,89.83
09:04:31,89.712
09:04:32,89.576
09:04:33,89.449
09:04:34,89.33500000000001
09:04:35,89.245
09:04:36,89.164
09:04:37,89.088
09:04:38,89.017
09:04:39,88.92
09:04:40,88.793
09:04:41,88.664
09:04:42,88.532
09:04:43,88.432
09:04:44,88.344
09:04:45,88.253
09:04:46,88.15799999999999
09:04:47,88.079
09:04:48,87.987
09:04:49,87.97999999999999
09:04:50,87.947
09:04:51,87.95
09:04:52,87.994
09:04:53,88.077
09:04:54,88.146
09:04:55,88.2
09:04:56,88.247
09:04:57,88.311
09:04:58,88.394
09:04:59,88.461
09:05:00,88.549
09:05:01,88.638
09:05:02,88.795
09:05:03,88.99300000000001
09:05:04,89.199
09:05:05,89.42999999999999
09:05:06,89.647
09:05:07,89.783
09:05:08,89.913
09:05:09,90.029
09:05:10,90.175
09:05:11,90.277
09:05:12,90.399
09:05:13,90.541
09:05:14,90.707
09:05:15,90.848
09:05:16,91.03999999999999
09:05:17,91.255
09:05:18,91.475
09:05:19,91.675
09:05:20,91.90299999999999
09:05:21,92.046
09:05:22,92.203
09:05:23,92.36699999999999
09:05:24,92.554
09:05:25,92.745
09:05:26,92.95599999999999
09:05:27,93.172
09:05:28,93.37
09:05:29,93.572
09:05:30,93.759
09:05:31,93.898
09:05:32,94.067
09:05:33,94.275
09:05:34,94.464
09:05:35,94.588
09:05:36,94.646
09:05:37,94.715
09:05:38,94.78
09:05:39,94.84700000000001
09:05:40,94.938
09:05:41,95.056
09:05:42,95.16900000000001
09:05:43,95.249
09:05:44,95.33
09:05:45,95.411
09:05:46,95.499
09:05:47,95.581
09:05:48,95.688
09:05:49,95.714
09:05:50,95.737
09:05:51,95.735
09:05:52,95.776
09:05:53,95.792
09:05:54,95.78
09:05:55,95.738
09:05:56,95.709
09:05:57,95.661
09:05:58,95.595
09:05:59,95.557
09:06:00,95.501
09:06:01,95.389
09:06:02,95.25
09:06:03,95.071
09:06:04,94.888
09:06:05,94.685
09:06:06,94.515
09:06:07,94.408
09:06:08,94.275
09:06:09,94.203
09:06:10,94.095
09:06:11,94.00800000000001
09:06:12,93.888
09:06:13,93.769
09:06:14,93.642
09:06:15,93.53099999999999
09:06:16,93.381
09:06:17,93.253
09:06:18,93.137
09:06:19,93.033
09:06:20,92.916
09:06:21,92.877
09:06:22,92.836
09:06:23,92.801
09:06:24,92.78
09:06:25,92.768
09:06:26,92.751
09:06:27,92.779
09:06:28,92.824
09:06:29,92.86699999999999
09:06:30,92.887
09:06:31,92.881
09:06:32,92.858
09:06:33,92.789
09:06:34,92.728
09:06:35,92.661
09:06:36,92.658
09:06:37,92.626
09:06:38,92.596
09:06:39,92.606
09:06:40,92.58500000000001
09:06:41,92.545
09:06:42,92.527
09:06:43,92.506
09:06:44,92.486
09:06:45,92.478
09:06:46,92.453
09:06:47,92.413
09:06:48,92.38199999999999
09:06:49,92.348
09:06:50,92.315
09:06:51,92.28999999999999
09:06:52,92.235
09:06:53,92.193
09:06:54,92.15
09:06:55,92.10799999999999
09:06:56,92.03099999999999
09:06:57,91.965
09:06:58,91.949
09:06:59,91.908
09:07:00,91.84700000000001
09:07:01,91.828
09:07:02,91.801
09:07:03,91.78099999999999
09:07:04,91.771
09:07:05,91.788
09:07:06,91.779
09:07:07,91.787
09:07:08,91.84
09:07:09,91.827
09:07:10,91.789
09:07:11,91.762
09:07:12,91.72999999999999
09:07:13,91.69800000000001
09:07:14,91.667
09:07:15,91.63199999999999
09:07:16,91.582
09:07:17,91.515
09:07:18,91.419
09:07:19,91.31700000000001
09:07:20,91.238
09:07:21,91.161
09:07:22,91.088
09:07:23,90.99600000000001
09:07:24,90.887
09:07:25,90.775
09:07:26,90.689
09:07:27,90.56800000000001
09:07:28,90.478
09:07:29,90.399
09:07:30,90.358
09:07:31,90.382
09:07:32,90.413
09:07:33,90.44300000000001
09:07:34,90.485
09:07:35,90.551
09:07:36,90.604
09:07:37,90.648
09:07:38,90.717
09:07:39,90.743
09:07:40,90.77799999999999
09:07:41,90.825
09:07:42,90.821
09:07:43,90.836
09:07:44,90.843
09:07:45,90.857
09:07:46,90.913
09:07:47,90.979
09:07:48,91.03099999999999
09:07:49,91.089
09:07:50,91.139
09:07:51,91.21000000000001
09:07:52,91.243
09:07:53,91.276
09:07:54,91.348
09:07:55,91.45
09:07:56,91.561
09:07:57,91.654
09:07:58,91.69800000000001
09:07:59,91.729
09:08:00,91.798
09:08:01,91.85
09:08:02,91.912
09:08:03,91.944
09:08:04,91.959
09:08:05,91.989
09:08:06,92.03
09:08:07,92.095
09:08:08,92.16
09:08:09,92.235
09:08:10,92.366
09:08:11,92.486
09:08:12,92.626
09:08:13,92.752
09:08:14,92.887
09:08:15,93.015
09:08:16,93.173
09:08:17,93.328
09:08:18,93.513
09:08:19,93.683
09:08:20,93.86699999999999
09:08:21,94.059
09:08:22,94.236
09:08:23,94.421
09:08:24,94.62899999999999
09:08:25,94.828
09:08:26,94.978
09:08:27,95.116
09:08:28,95.225
09:08:29,95.447
09:08:30,95.651
09:08:31,95.813
09:08:32,95.92999999999999
09:08:33,95.96000000000001
09:08:34,96.00699999999999
09:08:35,96.069
09:08:36,96.134
09:08:37,96.211
09:08:38,96.269
09:08:39,96.338
09:08:40,96.389
09:08:41,96.41499999999999
09:08:42,96.488
09:08:43,96.561
09:08:44,96.65599999999999
09:08:45,96.733
09:08:46,96.764
09:08:47,96.812
09:08:48,96.85600000000001
09:08:49,96.887
09:08:50,96.929
09:08:51,96.919
09:08:52,96.897
09:08:53,96.872
09:08:54,96.848
09:08:55,96.80699999999999
09:08:56,96.785
09:08:57,96.79400000000001
09:08:58,96.811
09:08:59,96.865
09:09:00,96.914
09:09:01,96.988
09:09:02,97.058
09:09:03,97.16600000000001
09:09:04,97.288
09:09:05,97.386
09:09:06,97.424
09:09:07,97.443
09:09:08,97.424
09:09:09,97.42
09:09:10,97.398
09:09:11,97.385
09:09:12,97.377
09:09:13,97.402
09:09:14,97.421
09:09:15,97.462
09:09:16,97.51
09:09:17,97.553
09:09:18,97.60900000000001
09:09:19,97.69
09:09:20,97.762
09:09:21,97.826
09:09:22,97.905
09:09:23,97.968
09:09:24,98.013
09:09:25,98.039
09:09:26,98.072
09:09:27,98.116
09:09:28,98.19
09:09:29,98.175
09:09:30,98.195
09:09:31,98.209
09:09:32,98.232
09:09:33,98.333
09:09:34,98.37100000000001
09:09:35,98.37899999999999
09:09:36,98.353
09:09:37,98.34400000000001
09:09:38,98.349
09:09:39,98.356
09:09:40,98.385
09:09:41,98.393
09:09:42,98.381
09:09:43,98.37
09:09:44,98.336
09:09:45,98.28999999999999
09:09:46,98.261
09:09:47,98.224
09:09:48,98.19300000000001
09:09:49,98.179
09:09:50,98.173
09:09:51,98.19300000000001
09:09:52,98.217
09:09:53,98.244
09:09:54,98.274
09:09:55,98.287
09:09:56,98.295
09:09:57,98.274
09:09:58,98.248
09:09:59,98.199
09:10:00,98.14
09:10:01,98.083
09:10:02,98.01700000000001
09:10:03,97.926
09:10:04,97.825
09:10:05,97.753
09:10:06,97.712
09:10:07,97.666
09:10:08,97.626
09:10:09,97.565
09:10:10,97.486
09:10:11,97.39099999999999
09:10:12,97.291
09:10:13,97.17999999999999
09:10:14,97.054
09:10:15,96.96000000000001
09:10:16,96.85499999999999
09:10:17,96.743
09:10:18,96.671
09:10:19,96.583
09:10:20,96.489
09:10:21,96.405
09:10:22,96.306
09:10:23,96.224
09:10:24,96.114
09:10:25,95.993
09:10:26,95.888
09:10:27,95.768
09:10:28,95.586
09:10:29,95.373
09:10:30,95.11999999999999
09:10:31,94.868
09:10:32,94.655
09:10:33,94.44500000000001
09:10:34,94.24199999999999
09:10:35,94.048
09:10:36,93.869
09:10:37,93.661
09:10:38,93.429
09:10:39,93.179
09:10:40,92.912
09:10:41,92.667
09:10:42,92.417
09:10:43,92.154
09:10:44,91.911
09:10:45,91.66900000000001
09:10:46,91.434
09:10:47,91.21000000000001
09:10:48,90.97200000000001
09:10:49,90.736
09:10:50,90.488
09:10:51,90.25
09:10:52,90.02799999999999
09:10:53,89.846
09:10:54,89.652
09:10:55,89.453
09:10:56,89.262
09:10:57,89.078
09:10:58,88.88300000000001
09:10:59,88.67
09:11:00,88.46600000000001
09:11:01,88.263
09:11:02,88.05799999999999
09:11:03,87.85
09:11:04,87.654
09:11:05,87.438
09:11:06,87.231
09:11:07,87.023
09:11:08,86.813
09:11:09,86.63
09:11:10,86.45
09:11:11,86.301
09:11:12,86.164
09:11:13,86.062
09:11:14,85.968
09:11:15,85.843
09:11:16,85.736
09:11:17,85.647
09:11:18,85.487
09:11:19,85.361
09:11:20,85.25
09:11:21,85.138
09:11:22,85.026
09:11:23,84.911
09:11:24,84.82300000000001
09:11:25,84.81
09:11:26,84.77799999999999
09:11:27,84.761
09:11:28,84.768
09:11:29,84.799
09:11:30,84.843
09:11:31,84.89500000000001
09:11:32,84.951
09:11:33,85.023
09:11:34,85.14
09:11:35,85.236
09:11:36,85.338
09:11:37,85.464
09:11:38,85.58099999999999
09:11:39,85.71000000000001
09:11:40,85.873
09:11:41,86.05199999999999
09:11:42,86.276
09:11:43,86.505
09:11:44,86.751
09:11:45,86.99
09:11:46,87.221
09:11:47,87.437
09:11:48,87.672
09:11:49,87.922
09:11:50,88.174
09:11:51,88.43299999999999
09:11:52,88.691
09:11:53,88.92999999999999
09:11:54,89.176
09:11:55,89.47200000000001
09:11:56,89.741
09:11:57,90.012
09:11:58,90.30499999999999
09:11:59,90.622
09:12:00,90.95
09:12:01,91.236
09:12:02,91.523
09:12:03,91.80199999999999
09:12:04,92.072
09:12:05,92.351
09:12:06,92.634
09:12:07,92.926
09:12:08,93.211
09:12:09,93.475
09:12:10,93.733
09:12:11,93.968
09:12:12,94.19
09:12:13,94.365
09:12:14,94.526
09:12:15,94.65599999999999
09:12:16,94.77000000000001
09:12:17,94.86
09:12:18,94.913
09:12:19,94.957
09:12:20,94.954
09:12:21,94.965
09:12:22,95.02000000000001
09:12:23,95.064
09:12:24,95.117
09:12:25,95.10499999999999
09:12:26,95.09200000000001
09:12:27,95.083
09:12:28,95.119
09:12:29,95.182
09:12:30,95.248
09:12:31,95.321
09:12:32,95.411
09:12:33,95.49300000000001
09:12:34,95.559
09:12:35,95.636
09:12:36,95.69399999999999
09:12:37,95.768
09:12:38,95.85
09:12:39,95.923
09:12:40,95.975
09:12:41,95.99
09:12:42,95.961
09:12:43,95.922
09:12:44,95.84700000000001
09:12:45,95.78999999999999
09:12:46,95.726
09:12:47,95.631
09:12:48,95.536
09:12:49,95.394
09:12:50,95.238
09:12:51,95.09700000000001
09:12:52,94.978
09:12:53,94.833
09:12:54,94.651
09:12:55,94.407
09:12:56,94.135
09:12:57,93.897
09:12:58,93.661
09:12:59,93.42699999999999
09:13:00,93.172
09:13:01,92.978
09:13:02,92.792
09:13:03,92.625
09:13:04,92.492
09:13:05,92.325
09:13:06,92.17
09:13:07,91.988
09:13:08,91.829
09:13:09,91.674
09:13:10,91.54299999999999
09:13:11,91.422
09:13:12,91.294
09:13:13,91.179
09:13:14,91.079
09:13:15,91.035
09:13:16,90.99100000000001
09:13:17,90.978
09:13:18,90.983
09:13:19,90.995
09:13:20,91.045
09:13:21,91.087
09:13:22,91.058
09:13:23,91.03200000000001
09:13:24,90.999
09:13:25,91.006
09:13:26,90.988
09:13:27,90.95899999999999
09:13:28,90.893
09:13:29,90.764
09:13:30,90.663
09:13:31,90.559
09:13:32,90.421
09:13:33,90.283
09:13:34,90.142
09:13:35,90.006
09:13:36,89.874
09:13:37,89.728
09:13:38,89.599
09:13:39,89.455
09:13:40,89.311
09:13:41,89.167
09:13:42,89.039
09:13:43,88.924
09:13:44,88.789
09:13:45,88.666
09:13:46,88.559
09:13:47,88.48100000000001
09:13:48,88.407
09:13:49,88.364
09:13:50,88.342
09:13:51,88.306
09:13:52,88.263
09:13:53,88.238
09:13:54,88.247
09:13:55,88.31700000000001
09:13:56,88.423
09:13:57,88.522
09:13:58,88.614
09:13:59,88.699
09:14:00,88.797
09:14:01,88.87
09:14:02,88.93299999999999
09:14:03,88.987
09:14:04,89.002
09:14:05,89.051
09:14:06,89.107
09:14:07,89.178
09:14:08,89.208
09:14:09,89.221
09:14:10,89.223
09:14:11,89.22
09:14:12,89.212
09:14:13,89.207
09:14:14,89.21700000000001
09:14:15,89.178
09:14:16,89.114
09:14:17,89.063
09:14:18,89.038
09:14:19,89.009
09:14:20,88.955
09:14:21,88.872
09:14:22,88.81
09:14:23,88.755
09:14:24,88.721
09:14:25,88.701
09:14:26,88.69
09:14:27,88.707
09:14:28,88.71900000000001
09:14:29,88.735
09:14:30,88.721
09:14:31,88.721
09:14:32,88.72200000000001
09:14:33,88.699
09:14:34,88.679
09:14:35,88.668
09:14:36,88.667
09:14:37,88.67
09:14:38,88.61
09:14:39,88.582
09:14:40,88.546
09:14:41,88.513
09:14:42,88.465
09:14:43,88.401
09:14:44,88.372
09:14:45,88.33500000000001
09:14:46,88.276
09:14:47,88.19800000000001
09:14:48,88.112
09:14:49,88.019
09:14:50,87.94
09:14:51,87.86
09:14:52,87.774
09:14:53,87.684
09:14:54,87.583
09:14:55,87.48299999999999
09:14:56,87.476
09:14:57,87.449
09:14:58,87.424
09:14:59,87.396
09:15:00,87.373
09:15:01,87.357
09:15:02,87.34400000000001
09:15:03,87.315
09:15:04,87.303
09:15:05,87.277
09:15:06,87.13300000000001
09:15:07,86.985
09:15:08,86.839
09:15:09,86.716
09:15:10,86.592
09:15:11,86.458
09:15:12,86.304
09:15:13,86.14500000000001
09:15:14,85.951
09:15:15,85.788
09:15:16,85.636
09:15:17,85.464
09:15:18,85.306
09:15:19,85.116
09:15:20,84.952
09:15:21,84.845
09:15:22,84.72200000000001
09:15:23,84.62899999999999
09:15:24,84.52799999999999
09:15:25,84.414
09:15:26,84.303
09:15:27,84.17999999999999
09:15:28,84.05799999999999
09:15:29,83.973
09:15:30,83.905
09:15:31,83.842
09:15:32,83.80199999999999
09:15:33,83.798
09:15:34,83.84200000000001
09:15:35,83.874
09:15:36,83.92
09:15:37,83.949
09:15:38,84.03
09:15:39,84.15299999999999
09:15:40,84.298
09:15:41,84.459
09:15:42,84.644
09:15:43,84.848
09:15:44,85.051
09:15:45,85.21900000000001
09:15:46,85.43299999999999
09:15:47,85.648
09:15:48,85.858
09:15:49,86.05
09:15:50,86.206
09:15:51,86.332
09:15:52,86.42699999999999
09:15:53,86.521
09:15:54,86.626
09:15:55,86.742
09:15:56,86.769
09:15:57,86.813
09:15:58,86.84
09:15:59,86.865
09:16:00,86.876
09:16:01,86.874
09:16:02,86.876
09:16:03,86.898
09:16:04,86.90599999999999
09:16:05,86.92
09:16:06,87.038
09:16:07,87.156
09:16:08,87.295
09:16:09,87.42699999999999
09:16:10,87.553
09:16:11,87.663
09:16:12,87.797
09:16:13,87.909
09:16:14,88.046
09:16:15,88.191
09:16:16,88.333
09:16:17,88.44
09:16:18,88.53399999999999
09:16:19,88.625
09:16:20,88.70400000000001
09:16:21,88.78
09:16:22,88.87100000000001
09:16:23,88.94500000000001
09:16:24,89.00399999999999
09:16:25,89.058
09:16:26,89.13300000000001
09:16:27,89.19500000000001
09:16:28,89.252
09:16:29,89.28999999999999
09:16:30,89.307
09:16:31,89.327
09:16:32,89.312
09:16:33,89.283
09:16:34,89.208
09:16:35,89.15700000000001
09:16:36,89.092
09:16:37,89.033
09:16:38,88.976
09:16:39,88.878
09:16:40,88.775
09:16:41,88.666
09:16:42,88.536
09:16:43,88.386
09:16:44,88.216
09:16:45,88.086
09:16:46,87.941
09:16:47,87.81800000000001
09:16:48,87.701
09:16:49,87.595
09:16:50,87.511
09:16:51,87.463
09:16:52,87.441
09:16:53,87.394
09:16:54,87.375
09:16:55,87.30199999999999
09:16:56,87.22200000000001
09:16:57,87.14099999999999
09:16:58,87.065
09:16:59,87.006
09:17:00,86.958
09:17:01,86.92
09:17:02,86.88
09:17:03,86.863
09:17:04,86.861
09:17:05,86.845
09:17:06,86.815
09:17:07,86.832
09:17:08,86.821
09:17:09,86.789
09:17:10,86.767
09:17:11,86.82300000000001
09:17:12,86.878
09:17:13,86.953
09:17:14,87.019
09:17:15,87.083
09:17:16,87.16900000000001
09:17:17,87.308
09:17:18,87.449
09:17:19,87.603
09:17:20,87.755
09:17:21,87.896
09:17:22,88.053
09:17:23,88.171
09:17:24,88.314
09:17:25,88.466
09:17:26,88.60900000000001
09:17:27,88.759
09:17:28,88.90299999999999
09:17:29,89.058
09:17:30,89.216
09:17:31,89.364
09:17:32,89.549
09:17:33,89.747
09:17:34,89.94500000000001
09:17:35,90.138
09:17:36,90.298
09:17:37,90.437
09:17:38,90.569
09:17:39,90.736
09:17:40,90.874
09:17:41,91.017
09:17:42,91.176
09:17:43,91.348
09:17:44,91.518
09:17:45,91.667
09:17:46,91.809
09:17:47,91.92699999999999
09:17:48,92.043
09:17:49,92.162
09:17:50,92.338
09:17:51,92.507
09:17:52,92.682
09:17:53,92.862
09:17:54,93.027
09:17:55,93.218
09:17:56,93.417
09:17:57,93.625
09:17:58,93.82000000000001
09:17:59,93.99600000000001
09:18:00,94.16499999999999
09:18:01,94.298
09:18:02,94.387
09:18:03,94.441
09:18:04,94.506
09:18:05,94.58099999999999
09:18:06,94.637
09:18:07,94.667
09:18:08,94.72
09:18:09,94.8
09:18:10,94.869
09:18:11,94.894
09:18:12,94.966
09:18:13,95.03099999999999
09:18:14,95.096
09:18:15,95.155
09:18:16,95.199
09:18:17,95.213
09:18:18,95.244
09:18:19,95.28
09:18:20,95.324
09:18:21,95.37
09:18:22,95.402
09:18:23,95.46600000000001
09:18:24,95.522
09:18:25,95.578
09:18:26,95.632
09:18:27,95.688
09:18:28,95.75399999999999
09:18:29,95.786
09:18:30,95.848
09:18:31,95.913
09:18:32,95.92699999999999
09:18:33,95.92
09:18:34,95.902
09:18:35,95.866
09:18:36,95.889
09:18:37,95.955
09:18:38,96.014
09:18:39,96.02799999999999
09:18:40,96.084
09:18:41,96.138
09:18:42,96.17
09:18:43,96.22200000000001
09:18:44,96.25800000000001
09:18:45,96.30699999999999
09:18:46,96.37
09:18:47,96.414
09:18:48,96.46000000000001
09:18:49,96.512
09:18:50,96.481
09:18:51,96.431
09:18:52,96.376
09:18:53,96.296
09:18:54,96.263
09:18:55,96.211
09:18:56,96.13
09:18:57,95.997
09:18:58,95.837
09:18:59,95.692
09:19:00,95.53
09:19:01,95.388
09:19:02,95.298
09:19:03,95.22
09:19:04,95.125
09:19:05,95.03
09:19:06,94.949
09:19:07,94.86
09:19:08,94.772
09:19:09,94.688
09:19:10,94.53999999999999
09:19:11,94.375
09:19:12,94.154
09:19:13,93.946
09:19:14,93.745
09:19:15,93.569
09:19:16,93.39099999999999
09:19:17,93.214
09:19:18,93.023
09:19:19,92.82900000000001
09:19:20,92.635
09:19:21,92.453
09:19:22,92.28999999999999
09:19:23,92.114
09:19:24,91.926
09:19:25,91.74600000000001
09:19:26,91.558
09:19:27,91.405
09:19:28,91.255
09:19:29,91.131
09:19:30,90.995
09:19:31,90.85799999999999
09:19:32,90.743
09:19:33,90.65
09:19:34,90.587
09:19:35,90.551
09:19:36,90.48100000000001
09:19:37,90.396
09:19:38,90.315
09:19:39,90.236
09:19:40,90.166
09:19:41,90.09
09:19:42,89.955
09:19:43,89.813
09:19:44,89.714
09:19:45,89.567
09:19:46,89.398
09:19:47,89.265
09:19:48,89.136
09:19:49,89.0
09:19:50,88.849
09:19:51,88.73400000000001
09:19:52,88.636
09:19:53,88.559
09:19:54,88.42699999999999
09:19:55,88.311
09:19:56,88.19399999999999
09:19:57,88.139
09:19:58,88.12100000000001
09:19:59,88.079
09:20:00,88.063
09:20:01,88.051
09:20:02,88.038
09:20:03,88.018
09:20:04,87.99
09:20:05,87.958
09:20:06,87.92999999999999
09:20:07,87.92
09:20:08,87.924
09:20:09,87.91
09:20:10,87.995
09:20:11,88.10900000000001
09:20:12,88.248
09:20:13,88.378
09:20:14,88.491
09:20:15,88.586
09:20:16,88.678
09:20:17,88.795
09:20:18,88.828
09:20:19,88.84
09:20:20,88.84700000000001
09:20:21,88.824
09:20:22,88.833
09:20:23,88.83200000000001
09:20:24,88.826
09:20:25,88.803
09:20:26,88.78
09:20:27,88.74600000000001
09:20:28,88.71900000000001
09:20:29,88.72
09:20:30,88.69800000000001
09:20:31,88.673
09:20:32,88.643
09:20:33,88.628
09:20:34,88.59700000000001
09:20:35,88.554
09:20:36,88.568
09:20:37,88.449
09:20:38,88.325
09:20:39,88.284
09:20:40,88.147
09:20:41,88.08099999999999
09:20:42,88.128
09:20:43,88.175
09:20:44,88.18100000000001
09:20:45,88.171
09:20:46,88.135
09:20:47,88.079
09:20:48,88.033
09:20:49,87.969
09:20:50,87.925
09:20:51,87.894
09:20:52,87.916
09:20:53,87.958
09:20:54,88.023
09:20:55,88.12
09:20:56,88.24199999999999
09:20:57,88.36800000000001
09:20:58,88.5
09:20:59,88.631
09:21:00,88.755
09:21:01,88.86699999999999
09:21:02,88.979
09:21:03,89.087
09:21:04,89.172
09:21:05,89.268
09:21:06,89.346
09:21:07,89.39500000000001
09:21:08,89.452
09:21:09,89.51599999999999
09:21:10,89.561
09:21:11,89.553
09:21:12,89.525
09:21:13,89.539
09:21:14,89.551
09:21:15,89.565
09:21:16,89.554
09:21:17,89.485
09:21:18,89.494
09:21:19,89.53
09:21:20,89.59100000000001
09:21:21,89.65299999999999
09:21:22,89.69
09:21:23,89.763
09:21:24,89.84700000000001
09:21:25,89.961
09:21:26,90.087
09:21:27,90.238
09:21:28,90.357
09:21:29,90.474
09:21:30,90.58500000000001
09:21:31,90.699
09:21:32,90.822
09:21:33,90.913
09:21:34,90.95700000000001
09:21:35,91.02000000000001
09:21:36,91.0
09:21:37,91.125
09:21:38,91.221
09:21:39,91.247
09:21:40,91.334
09:21:41,91.333
09:21:42,91.264
09:21:43,91.16
