Heart Rate,Time,Student,Temperature
84.03,12:24:52,S8,29.93
72.4,12:24:52,S9,32.29
100.4,12:24:53,S1,30.55
68.5,12:24:53,S10,30.59
104.5,12:24:53,S2,32.18
87.83,12:24:53,S3,29.23
76.43,12:24:53,S4,30.65
76.62,12:24:53,S5,31.31
77.62,12:24:53,S6,30.39
104.37,12:24:53,S7,27.67
84.1,12:24:53,S8,29.93
72.13,12:24:53,S9,32.29
100.3,12:24:54,S1,30.55
68.2,12:24:54,S10,30.59
104.33,12:24:54,S2,32.21
88.03,12:24:54,S3,29.23
76.35,12:24:54,S4,30.65
76.32,12:24:54,S5,31.31
77.77,12:24:54,S6,30.39
104.63,12:24:54,S7,27.67
84.17,12:24:54,S8,29.93
71.88,12:24:54,S9,32.27
100.2,12:24:55,S1,30.55
67.78,12:24:55,S10,30.59
104.13,12:24:55,S2,32.21
88.23,12:24:55,S3,29.23
76.28,12:24:55,S4,30.63
76.03,12:24:55,S5,31.31
77.85,12:24:55,S6,30.39
104.92,12:24:55,S7,27.67
84.17,12:24:55,S8,29.93
71.73,12:24:55,S9,32.27
100.1,12:24:56,S1,30.55
67.43,12:24:56,S10,30.59
103.92,12:24:56,S2,32.21
88.43,12:24:56,S3,29.27
76.23,12:24:56,S4,30.63
75.73,12:24:56,S5,31.29
77.9,12:24:56,S6,30.39
105.13,12:24:56,S7,27.67
84.17,12:24:56,S8,29.93
71.6,12:24:56,S9,32.27
99.88,12:24:57,S1,30.55
67.12,12:24:57,S10,30.59
103.7,12:24:57,S2,32.18
88.63,12:24:57,S3,29.27
76.17,12:24:57,S4,30.63
75.53,12:24:57,S5,31.29
77.95,12:24:57,S6,30.41
105.37,12:24:57,S7,27.67
84.18,12:24:57,S8,29.93
71.47,12:24:57,S9,32.27
99.58,12:24:58,S1,30.55
66.82,12:24:58,S10,30.59
103.5,12:24:58,S2,32.18
88.72,12:24:58,S3,29.27
76.33,12:24:58,S4,30.63
75.43,12:24:58,S5,31.29
78.05,12:24:58,S6,30.41
105.62,12:24:58,S7,27.65
84.2,12:24:58,S8,29.87
71.4,12:24:58,S9,32.27
99.3,12:24:59,S1,30.57
66.52,12:24:59,S10,30.59
103.3,12:24:59,S2,32.18
88.8,12:24:59,S3,29.29
76.53,12:24:59,S4,30.63
75.32,12:24:59,S5,31.31
78.12,12:24:59,S6,30.41
105.73,12:24:59,S7,27.65
84.13,12:24:59,S8,29.87
71.37,12:24:59,S9,32.27
98.97,12:25:00,S1,30.57
66.22,12:25:00,S10,30.59
103.07,12:25:00,S2,32.21
88.85,12:25:00,S3,29.29
76.6,12:25:00,S4,30.63
75.18,12:25:00,S5,31.31
78.23,12:25:00,S6,30.43
105.88,12:25:00,S7,27.65
83.95,12:25:00,S8,29.87
71.37,12:25:00,S9,32.27
98.67,12:25:01,S1,30.57
65.95,12:25:01,S10,30.59
102.83,12:25:01,S2,32.21
88.7,12:25:01,S3,29.29
76.7,12:25:01,S4,30.63
75.05,12:25:01,S5,31.31
78.33,12:25:01,S6,30.43
106.07,12:25:01,S7,27.65
83.77,12:25:01,S8,29.91
71.4,12:25:01,S9,32.27
98.35,12:25:02,S1,30.55
65.75,12:25:02,S10,30.59
102.58,12:25:02,S2,32.21
88.57,12:25:02,S3,29.31
76.8,12:25:02,S4,30.63
74.95,12:25:02,S5,31.31
78.45,12:25:02,S6,30.43
106.2,12:25:02,S7,27.65
83.55,12:25:02,S8,29.91
71.48,12:25:02,S9,32.27
98.12,12:25:03,S1,30.55
65.57,12:25:03,S10,30.59
102.32,12:25:03,S2,32.18
88.42,12:25:03,S3,29.31
76.75,12:25:03,S4,30.63
75.0,12:25:03,S5,31.31
78.52,12:25:03,S6,30.41
106.32,12:25:03,S7,27.65
83.33,12:25:03,S8,29.91
71.58,12:25:03,S9,32.29
97.9,12:25:04,S1,30.55
65.45,12:25:04,S10,30.59
102.05,12:25:04,S2,32.18
88.27,12:25:04,S3,29.31
76.73,12:25:04,S4,30.59
75.05,12:25:04,S5,31.31
78.57,12:25:04,S6,30.41
106.43,12:25:04,S7,27.65
83.07,12:25:04,S8,29.87
71.67,12:25:04,S9,32.29
97.68,12:25:05,S1,30.55
65.43,12:25:05,S10,30.59
101.77,12:25:05,S2,32.18
88.13,12:25:05,S3,29.33
76.67,12:25:05,S4,30.59
75.12,12:25:05,S5,31.31
78.65,12:25:05,S6,30.41
106.55,12:25:05,S7,27.65
82.8,12:25:05,S8,29.87
71.77,12:25:05,S9,32.29
97.5,12:25:06,S1,30.55
65.47,12:25:06,S10,30.59
101.45,12:25:06,S2,32.16
88.02,12:25:06,S3,29.33
76.53,12:25:06,S4,30.59
75.13,12:25:06,S5,31.31
78.7,12:25:06,S6,30.41
106.67,12:25:06,S7,27.65
82.52,12:25:06,S8,29.87
71.82,12:25:06,S9,32.29
97.4,12:25:07,S1,30.55
65.57,12:25:07,S10,30.59
101.15,12:25:07,S2,32.16
87.9,12:25:07,S3,29.33
76.4,12:25:07,S4,30.63
75.22,12:25:07,S5,31.31
78.82,12:25:07,S6,30.41
106.7,12:25:07,S7,27.67
82.42,12:25:07,S8,29.91
71.85,12:25:07,S9,32.29
97.23,12:25:08,S1,30.55
65.65,12:25:08,S10,30.61
101.22,12:25:08,S2,32.16
87.8,12:25:08,S3,29.29
76.18,12:25:08,S4,30.63
75.37,12:25:08,S5,31.31
78.93,12:25:08,S6,30.41
106.77,12:25:08,S7,27.67
82.33,12:25:08,S8,29.91
71.87,12:25:08,S9,32.29
97.15,12:25:09,S1,30.55
65.77,12:25:09,S10,30.61
101.28,12:25:09,S2,32.18
87.73,12:25:09,S3,29.29
76.0,12:25:09,S4,30.63
75.48,12:25:09,S5,31.31
79.0,12:25:09,S6,30.43
106.78,12:25:09,S7,27.67
82.37,12:25:09,S8,29.91
71.92,12:25:09,S9,32.27
97.12,12:25:10,S1,30.55
65.88,12:25:10,S10,30.61
101.35,12:25:10,S2,32.18
87.68,12:25:10,S3,29.29
75.88,12:25:10,S4,30.63
75.58,12:25:10,S5,31.31
79.07,12:25:10,S6,30.43
106.82,12:25:10,S7,27.65
82.38,12:25:10,S8,29.89
71.93,12:25:10,S9,32.27
97.12,12:25:11,S1,30.53
66.03,12:25:11,S10,30.61
101.42,12:25:11,S2,32.18
87.82,12:25:11,S3,29.33
75.75,12:25:11,S4,30.63
75.7,12:25:11,S5,31.33
79.12,12:25:11,S6,30.43
106.88,12:25:11,S7,27.65
82.4,12:25:11,S8,29.89
71.93,12:25:11,S9,32.27
97.12,12:25:12,S1,30.53
66.17,12:25:12,S10,30.61
101.47,12:25:12,S2,32.21
87.85,12:25:12,S3,29.33
75.68,12:25:12,S4,30.63
75.77,12:25:12,S5,31.33
79.18,12:25:12,S6,30.41
107.08,12:25:12,S7,27.65
82.37,12:25:12,S8,29.89
71.92,12:25:12,S9,32.25
97.17,12:25:13,S1,30.53
66.27,12:25:13,S10,30.61
101.52,12:25:13,S2,32.21
88.02,12:25:13,S3,29.33
75.62,12:25:13,S4,30.59
75.87,12:25:13,S5,31.33
79.27,12:25:13,S6,30.41
107.33,12:25:13,S7,27.67
82.3,12:25:13,S8,29.87
71.92,12:25:13,S9,32.25
97.27,12:25:14,S1,30.55
66.38,12:25:14,S10,30.61
101.6,12:25:14,S2,32.21
88.2,12:25:14,S3,29.33
75.58,12:25:14,S4,30.59
76.0,12:25:14,S5,31.35
79.35,12:25:14,S6,30.41
107.53,12:25:14,S7,27.67
82.22,12:25:14,S8,29.87
71.95,12:25:14,S9,32.25
97.43,12:25:15,S1,30.55
66.45,12:25:15,S10,30.61
101.7,12:25:15,S2,32.21
88.33,12:25:15,S3,29.33
75.53,12:25:15,S4,30.59
76.13,12:25:15,S5,31.35
79.48,12:25:15,S6,30.39
107.7,12:25:15,S7,27.67
82.15,12:25:15,S8,29.87
71.98,12:25:15,S9,32.27
97.6,12:25:16,S1,30.55
66.52,12:25:16,S10,30.61
101.83,12:25:16,S2,32.21
88.42,12:25:16,S3,29.33
75.47,12:25:16,S4,30.59
76.3,12:25:16,S5,31.35
79.58,12:25:16,S6,30.39
108.02,12:25:16,S7,27.67
82.08,12:25:16,S8,29.89
72.03,12:25:16,S9,32.27
97.78,12:25:17,S1,30.55
66.63,12:25:17,S10,30.59
101.98,12:25:17,S2,32.21
88.52,12:25:17,S3,29.35
75.3,12:25:17,S4,30.59
76.5,12:25:17,S5,31.33
79.67,12:25:17,S6,30.39
108.32,12:25:17,S7,27.67
82.0,12:25:17,S8,29.89
72.17,12:25:17,S9,32.27
97.97,12:25:18,S1,30.55
66.73,12:25:18,S10,30.59
102.12,12:25:18,S2,32.21
88.62,12:25:18,S3,29.35
75.22,12:25:18,S4,30.59
76.77,12:25:18,S5,31.33
79.8,12:25:18,S6,30.41
108.55,12:25:18,S7,27.67
82.02,12:25:18,S8,29.89
72.23,12:25:18,S9,32.27
98.28,12:25:19,S1,30.55
66.8,12:25:19,S10,30.59
102.25,12:25:19,S2,32.21
88.7,12:25:19,S3,29.35
75.13,12:25:19,S4,30.59
77.05,12:25:19,S5,31.33
80.0,12:25:19,S6,30.41
108.8,12:25:19,S7,27.67
82.03,12:25:19,S8,29.89
72.3,12:25:19,S9,32.27
98.57,12:25:20,S1,30.55
66.83,12:25:20,S10,30.61
102.38,12:25:20,S2,32.21
88.73,12:25:20,S3,29.35
75.05,12:25:20,S4,30.59
77.33,12:25:20,S5,31.33
80.17,12:25:20,S6,30.41
109.02,12:25:20,S7,27.67
81.98,12:25:20,S8,29.89
72.35,12:25:20,S9,32.27
98.83,12:25:21,S1,30.55
66.92,12:25:21,S10,30.61
102.48,12:25:21,S2,32.21
88.67,12:25:21,S3,29.35
74.92,12:25:21,S4,30.59
77.65,12:25:21,S5,31.33
80.3,12:25:21,S6,30.43
109.2,12:25:21,S7,27.67
81.97,12:25:21,S8,29.89
72.38,12:25:21,S9,32.27
99.12,12:25:22,S1,30.55
66.98,12:25:22,S10,30.61
102.55,12:25:22,S2,32.21
88.67,12:25:22,S3,29.35
74.8,12:25:22,S4,30.59
77.93,12:25:22,S5,31.33
80.28,12:25:22,S6,30.43
109.43,12:25:22,S7,27.65
81.92,12:25:22,S8,29.89
72.4,12:25:22,S9,32.27
99.3,12:25:23,S1,30.57
67.07,12:25:23,S10,30.63
102.6,12:25:23,S2,32.21
88.63,12:25:23,S3,29.35
74.82,12:25:23,S4,30.59
78.2,12:25:23,S5,31.35
80.17,12:25:23,S6,30.43
109.6,12:25:23,S7,27.65
81.77,12:25:23,S8,29.89
72.47,12:25:23,S9,32.27
99.47,12:25:24,S1,30.57
67.15,12:25:24,S10,30.63
102.63,12:25:24,S2,32.18
88.6,12:25:24,S3,29.35
74.75,12:25:24,S4,30.59
78.48,12:25:24,S5,31.35
80.08,12:25:24,S6,30.43
109.82,12:25:24,S7,27.65
81.62,12:25:24,S8,29.89
72.58,12:25:24,S9,32.27
99.6,12:25:25,S1,30.57
67.2,12:25:25,S10,30.63
102.67,12:25:25,S2,32.18
88.53,12:25:25,S3,29.35
74.72,12:25:25,S4,30.59
78.83,12:25:25,S5,31.35
79.98,12:25:25,S6,30.43
110.0,12:25:25,S7,27.67
81.43,12:25:25,S8,29.87
72.72,12:25:25,S9,32.27
99.7,12:25:26,S1,30.51
67.35,12:25:26,S10,30.59
102.72,12:25:26,S2,32.18
88.33,12:25:26,S3,29.43
74.7,12:25:26,S4,30.59
79.2,12:25:26,S5,31.35
79.87,12:25:26,S6,30.43
110.13,12:25:26,S7,27.67
81.4,12:25:26,S8,29.87
72.8,12:25:26,S9,32.27
99.73,12:25:27,S1,30.51
67.35,12:25:27,S10,30.59
102.78,12:25:27,S2,32.21
88.23,12:25:27,S3,29.43
74.62,12:25:27,S4,30.59
79.65,12:25:27,S5,31.35
79.73,12:25:27,S6,30.43
110.28,12:25:27,S7,27.67
81.32,12:25:27,S8,29.87
72.85,12:25:27,S9,32.27
99.78,12:25:28,S1,30.51
67.35,12:25:28,S10,30.59
102.87,12:25:28,S2,32.21
88.3,12:25:28,S3,29.43
74.53,12:25:28,S4,30.57
80.1,12:25:28,S5,31.35
79.6,12:25:28,S6,30.43
110.52,12:25:28,S7,27.65
81.23,12:25:28,S8,29.85
72.88,12:25:28,S9,32.27
99.92,12:25:29,S1,30.53
67.38,12:25:29,S10,30.59
102.98,12:25:29,S2,32.21
88.35,12:25:29,S3,29.43
74.45,12:25:29,S4,30.57
80.57,12:25:29,S5,31.35
79.47,12:25:29,S6,30.43
110.63,12:25:29,S7,27.65
81.17,12:25:29,S8,29.85
72.82,12:25:29,S9,32.27
100.0,12:25:30,S1,30.53
67.45,12:25:30,S10,30.59
103.13,12:25:30,S2,32.21
88.33,12:25:30,S3,29.43
74.35,12:25:30,S4,30.57
81.0,12:25:30,S5,31.35
79.33,12:25:30,S6,30.43
110.7,12:25:30,S7,27.65
81.17,12:25:30,S8,29.85
72.75,12:25:30,S9,32.27
100.07,12:25:31,S1,30.53
67.48,12:25:31,S10,30.59
103.32,12:25:31,S2,32.21
88.23,12:25:31,S3,29.43
74.47,12:25:31,S4,30.59
81.43,12:25:31,S5,31.35
79.2,12:25:31,S6,30.43
110.75,12:25:31,S7,27.65
81.15,12:25:31,S8,29.87
72.68,12:25:31,S9,32.27
100.13,12:25:32,S1,30.55
67.53,12:25:32,S10,30.63
103.53,12:25:32,S2,32.21
88.22,12:25:32,S3,29.35
74.53,12:25:32,S4,30.59
81.85,12:25:32,S5,31.35
79.05,12:25:32,S6,30.43
110.83,12:25:32,S7,27.65
81.12,12:25:32,S8,29.87
72.6,12:25:32,S9,32.27
100.13,12:25:33,S1,30.55
67.57,12:25:33,S10,30.63
103.75,12:25:33,S2,32.21
88.23,12:25:33,S3,29.35
74.62,12:25:33,S4,30.59
82.27,12:25:33,S5,31.35
78.88,12:25:33,S6,30.43
110.93,12:25:33,S7,27.65
81.07,12:25:33,S8,29.87
72.52,12:25:33,S9,32.27
100.3,12:25:34,S1,30.55
67.63,12:25:34,S10,30.63
103.98,12:25:34,S2,32.21
88.35,12:25:34,S3,29.35
74.68,12:25:34,S4,30.57
82.55,12:25:34,S5,31.35
78.73,12:25:34,S6,30.43
111.23,12:25:34,S7,27.61
81.0,12:25:34,S8,29.87
72.62,12:25:34,S9,32.27
100.52,12:25:35,S1,30.55
67.68,12:25:35,S10,30.63
104.17,12:25:35,S2,32.21
88.5,12:25:35,S3,29.41
74.77,12:25:35,S4,30.57
82.87,12:25:35,S5,31.35
78.62,12:25:35,S6,30.43
111.5,12:25:35,S7,27.61
80.93,12:25:35,S8,29.87
72.63,12:25:35,S9,32.27
100.67,12:25:36,S1,30.55
67.8,12:25:36,S10,30.63
104.33,12:25:36,S2,32.23
88.63,12:25:36,S3,29.41
74.73,12:25:36,S4,30.57
83.22,12:25:36,S5,31.35
78.47,12:25:36,S6,30.43
111.77,12:25:36,S7,27.61
80.87,12:25:36,S8,29.87
72.7,12:25:36,S9,32.25
100.9,12:25:37,S1,30.55
67.98,12:25:37,S10,30.63
104.47,12:25:37,S2,32.23
88.78,12:25:37,S3,29.41
74.58,12:25:37,S4,30.57
83.57,12:25:37,S5,31.35
78.27,12:25:37,S6,30.43
111.98,12:25:37,S7,27.59
80.77,12:25:37,S8,29.83
72.75,12:25:37,S9,32.25
101.13,12:25:38,S1,30.53
68.23,12:25:38,S10,30.61
104.57,12:25:38,S2,32.23
88.95,12:25:38,S3,29.45
74.45,12:25:38,S4,30.57
83.93,12:25:38,S5,31.35
78.13,12:25:38,S6,30.43
112.12,12:25:38,S7,27.59
80.57,12:25:38,S8,29.83
72.9,12:25:38,S9,32.25
101.12,12:25:39,S1,30.53
68.5,12:25:39,S10,30.61
104.63,12:25:39,S2,32.21
89.12,12:25:39,S3,29.45
74.3,12:25:39,S4,30.57
84.32,12:25:39,S5,31.35
77.97,12:25:39,S6,30.43
112.27,12:25:39,S7,27.59
80.4,12:25:39,S8,29.83
73.02,12:25:39,S9,32.25
100.77,12:25:40,S1,30.53
68.82,12:25:40,S10,30.61
104.68,12:25:40,S2,32.21
89.27,12:25:40,S3,29.45
74.15,12:25:40,S4,30.57
84.65,12:25:40,S5,31.35
77.97,12:25:40,S6,30.43
112.35,12:25:40,S7,27.59
80.15,12:25:40,S8,29.85
73.17,12:25:40,S9,32.25
100.4,12:25:41,S1,30.55
69.22,12:25:41,S10,30.61
104.72,12:25:41,S2,32.21
89.47,12:25:41,S3,29.47
73.95,12:25:41,S4,30.57
85.0,12:25:41,S5,31.37
78.02,12:25:41,S6,30.43
112.37,12:25:41,S7,27.59
79.87,12:25:41,S8,29.85
73.28,12:25:41,S9,32.25
100.0,12:25:42,S1,30.55
69.57,12:25:42,S10,30.61
104.72,12:25:42,S2,32.23
89.7,12:25:42,S3,29.47
73.8,12:25:42,S4,30.57
85.32,12:25:42,S5,31.37
78.07,12:25:42,S6,30.45
112.4,12:25:42,S7,27.59
79.55,12:25:42,S8,29.85
73.38,12:25:42,S9,32.27
99.63,12:25:43,S1,30.55
69.88,12:25:43,S10,30.61
104.75,12:25:43,S2,32.23
89.9,12:25:43,S3,29.47
73.63,12:25:43,S4,30.57
85.63,12:25:43,S5,31.37
78.15,12:25:43,S6,30.45
112.33,12:25:43,S7,27.61
79.12,12:25:43,S8,29.87
73.5,12:25:43,S9,32.27
99.22,12:25:44,S1,30.55
70.2,12:25:44,S10,30.59
104.77,12:25:44,S2,32.23
90.03,12:25:44,S3,29.47
73.48,12:25:44,S4,30.57
85.92,12:25:44,S5,31.35
78.22,12:25:44,S6,30.45
112.32,12:25:44,S7,27.61
78.63,12:25:44,S8,29.87
73.63,12:25:44,S9,32.27
98.8,12:25:45,S1,30.55
70.5,12:25:45,S10,30.59
104.75,12:25:45,S2,32.21
89.97,12:25:45,S3,29.47
73.38,12:25:45,S4,30.57
86.22,12:25:45,S5,31.35
78.4,12:25:45,S6,30.43
112.25,12:25:45,S7,27.61
78.13,12:25:45,S8,29.87
73.82,12:25:45,S9,32.27
98.4,12:25:46,S1,30.55
70.77,12:25:46,S10,30.59
104.72,12:25:46,S2,32.21
89.92,12:25:46,S3,29.47
73.35,12:25:46,S4,30.57
86.5,12:25:46,S5,31.35
78.62,12:25:46,S6,30.43
112.18,12:25:46,S7,27.63
77.63,12:25:46,S8,29.85
74.03,12:25:46,S9,32.27
97.93,12:25:47,S1,30.55
71.07,12:25:47,S10,30.61
104.65,12:25:47,S2,32.21
89.9,12:25:47,S3,29.49
73.22,12:25:47,S4,30.57
86.78,12:25:47,S5,31.37
78.72,12:25:47,S6,30.43
112.07,12:25:47,S7,27.63
77.12,12:25:47,S8,29.85
74.25,12:25:47,S9,32.27
97.45,12:25:48,S1,30.55
71.42,12:25:48,S10,30.61
104.6,12:25:48,S2,32.21
89.68,12:25:48,S3,29.49
73.07,12:25:48,S4,30.57
87.05,12:25:48,S5,31.37
78.8,12:25:48,S6,30.45
112.0,12:25:48,S7,27.63
76.77,12:25:48,S8,29.85
74.53,12:25:48,S9,32.25
97.02,12:25:49,S1,30.55
71.75,12:25:49,S10,30.61
104.55,12:25:49,S2,32.21
89.4,12:25:49,S3,29.49
73.03,12:25:49,S4,30.57
87.32,12:25:49,S5,31.37
78.88,12:25:49,S6,30.45
111.95,12:25:49,S7,27.63
76.42,12:25:49,S8,29.83
74.73,12:25:49,S9,32.25
96.55,12:25:50,S1,30.55
72.18,12:25:50,S10,30.61
104.52,12:25:50,S2,32.21
89.15,12:25:50,S3,29.51
72.97,12:25:50,S4,30.57
87.62,12:25:50,S5,31.39
78.93,12:25:50,S6,30.45
111.6,12:25:50,S7,27.63
76.12,12:25:50,S8,29.83
74.92,12:25:50,S9,32.25
96.05,12:25:51,S1,30.55
72.63,12:25:51,S10,30.61
104.5,12:25:51,S2,32.23
88.9,12:25:51,S3,29.51
72.9,12:25:51,S4,30.57
87.9,12:25:51,S5,31.39
78.93,12:25:51,S6,30.45
111.23,12:25:51,S7,27.63
75.85,12:25:51,S8,29.83
75.03,12:25:51,S9,32.27
95.47,12:25:52,S1,30.55
73.05,12:25:52,S10,30.61
104.47,12:25:52,S2,32.23
88.68,12:25:52,S3,29.51
72.83,12:25:52,S4,30.57
88.17,12:25:52,S5,31.39
78.82,12:25:52,S6,30.45
110.92,12:25:52,S7,27.61
75.57,12:25:52,S8,29.81
75.13,12:25:52,S9,32.27
94.93,12:25:53,S1,30.57
73.4,12:25:53,S10,30.59
104.42,12:25:53,S2,32.23
88.45,12:25:53,S3,29.51
72.85,12:25:53,S4,30.57
88.42,12:25:53,S5,31.41
78.72,12:25:53,S6,30.45
110.75,12:25:53,S7,27.61
75.53,12:25:53,S8,29.81
75.22,12:25:53,S9,32.27
94.52,12:25:54,S1,30.57
73.85,12:25:54,S10,30.59
104.35,12:25:54,S2,32.21
88.22,12:25:54,S3,29.51
72.82,12:25:54,S4,30.57
88.7,12:25:54,S5,31.41
78.6,12:25:54,S6,30.47
110.67,12:25:54,S7,27.61
75.52,12:25:54,S8,29.81
75.33,12:25:54,S9,32.27
94.1,12:25:55,S1,30.57
74.32,12:25:55,S10,30.59
104.27,12:25:55,S2,32.21
87.97,12:25:55,S3,29.51
72.73,12:25:55,S4,30.61
88.95,12:25:55,S5,31.41
78.55,12:25:55,S6,30.47
110.58,12:25:55,S7,27.63
75.52,12:25:55,S8,29.81
75.33,12:25:55,S9,32.27
93.7,12:25:56,S1,30.51
74.73,12:25:56,S10,30.59
104.15,12:25:56,S2,32.21
87.7,12:25:56,S3,29.51
72.7,12:25:56,S4,30.61
89.2,12:25:56,S5,31.41
78.55,12:25:56,S6,30.47
110.42,12:25:56,S7,27.63
75.52,12:25:56,S8,29.81
75.37,12:25:56,S9,32.27
93.23,12:25:57,S1,30.51
75.12,12:25:57,S10,30.59
104.02,12:25:57,S2,32.21
87.47,12:25:57,S3,29.51
72.63,12:25:57,S4,30.61
89.45,12:25:57,S5,31.41
78.53,12:25:57,S6,30.45
110.25,12:25:57,S7,27.63
75.5,12:25:57,S8,29.81
75.38,12:25:57,S9,32.29
92.88,12:25:58,S1,30.51
75.48,12:25:58,S10,30.59
103.85,12:25:58,S2,32.21
87.28,12:25:58,S3,29.51
72.57,12:25:58,S4,30.61
89.63,12:25:58,S5,31.41
78.43,12:25:58,S6,30.45
110.08,12:25:58,S7,27.65
75.47,12:25:58,S8,29.79
75.37,12:25:58,S9,32.29
92.57,12:25:59,S1,30.55
75.83,12:25:59,S10,30.61
103.68,12:25:59,S2,32.21
87.03,12:25:59,S3,29.51
72.48,12:25:59,S4,30.61
89.85,12:25:59,S5,31.41
78.35,12:25:59,S6,30.45
110.03,12:25:59,S7,27.65
75.55,12:25:59,S8,29.79
75.3,12:25:59,S9,32.29
92.3,12:26:00,S1,30.55
76.15,12:26:00,S10,30.61
103.52,12:26:00,S2,32.23
86.82,12:26:00,S3,29.51
72.43,12:26:00,S4,30.61
90.08,12:26:00,S5,31.41
78.2,12:26:00,S6,30.45
109.97,12:26:00,S7,27.65
75.82,12:26:00,S8,29.79
75.23,12:26:00,S9,32.27
92.03,12:26:01,S1,30.55
76.5,12:26:01,S10,30.61
103.37,12:26:01,S2,32.23
86.68,12:26:01,S3,29.51
72.42,12:26:01,S4,30.59
90.33,12:26:01,S5,31.41
78.03,12:26:01,S6,30.45
109.82,12:26:01,S7,27.65
76.07,12:26:01,S8,29.81
75.13,12:26:01,S9,32.27
91.75,12:26:02,S1,30.55
76.83,12:26:02,S10,30.59
103.25,12:26:02,S2,32.23
86.57,12:26:02,S3,29.53
72.42,12:26:02,S4,30.59
90.58,12:26:02,S5,31.39
77.9,12:26:02,S6,30.45
109.72,12:26:02,S7,27.65
76.33,12:26:02,S8,29.81
74.83,12:26:02,S9,32.27
91.48,12:26:03,S1,30.55
77.17,12:26:03,S10,30.59
103.13,12:26:03,S2,32.23
86.47,12:26:03,S3,29.53
72.35,12:26:03,S4,30.59
90.82,12:26:03,S5,31.39
77.78,12:26:03,S6,30.45
109.63,12:26:03,S7,27.65
76.68,12:26:03,S8,29.81
74.52,12:26:03,S9,32.27
91.22,12:26:04,S1,30.55
77.6,12:26:04,S10,30.59
103.05,12:26:04,S2,32.23
86.37,12:26:04,S3,29.53
72.25,12:26:04,S4,30.61
91.02,12:26:04,S5,31.39
77.62,12:26:04,S6,30.45
109.52,12:26:04,S7,27.65
77.07,12:26:04,S8,29.79
74.22,12:26:04,S9,32.27
91.02,12:26:05,S1,30.55
78.0,12:26:05,S10,30.61
102.98,12:26:05,S2,32.23
86.25,12:26:05,S3,29.57
72.12,12:26:05,S4,30.61
91.22,12:26:05,S5,31.39
77.4,12:26:05,S6,30.45
109.47,12:26:05,S7,27.65
77.45,12:26:05,S8,29.79
73.92,12:26:05,S9,32.27
90.87,12:26:06,S1,30.55
78.33,12:26:06,S10,30.61
102.93,12:26:06,S2,32.21
86.12,12:26:06,S3,29.57
72.02,12:26:06,S4,30.61
91.42,12:26:06,S5,31.39
77.27,12:26:06,S6,30.45
109.4,12:26:06,S7,27.65
77.85,12:26:06,S8,29.79
73.62,12:26:06,S9,32.27
90.72,12:26:07,S1,30.55
78.7,12:26:07,S10,30.61
102.88,12:26:07,S2,32.21
85.93,12:26:07,S3,29.57
71.97,12:26:07,S4,30.63
91.52,12:26:07,S5,31.39
77.1,12:26:07,S6,30.45
109.27,12:26:07,S7,27.65
78.08,12:26:07,S8,29.81
73.35,12:26:07,S9,32.27
90.65,12:26:08,S1,30.55
79.07,12:26:08,S10,30.61
102.83,12:26:08,S2,32.21
85.67,12:26:08,S3,29.57
72.03,12:26:08,S4,30.63
91.53,12:26:08,S5,31.41
76.93,12:26:08,S6,30.45
108.98,12:26:08,S7,27.65
78.3,12:26:08,S8,29.81
73.1,12:26:08,S9,32.27
90.5,12:26:09,S1,30.55
79.43,12:26:09,S10,30.61
102.78,12:26:09,S2,32.21
85.37,12:26:09,S3,29.57
72.1,12:26:09,S4,30.63
91.57,12:26:09,S5,31.41
76.82,12:26:09,S6,30.45
108.75,12:26:09,S7,27.65
78.38,12:26:09,S8,29.81
72.88,12:26:09,S9,32.25
90.28,12:26:10,S1,30.55
79.8,12:26:10,S10,30.61
102.73,12:26:10,S2,32.21
85.07,12:26:10,S3,29.57
72.12,12:26:10,S4,30.63
91.63,12:26:10,S5,31.41
76.68,12:26:10,S6,30.45
108.43,12:26:10,S7,27.63
78.5,12:26:10,S8,29.79
72.6,12:26:10,S9,32.25
90.07,12:26:11,S1,30.57
80.17,12:26:11,S10,30.59
102.68,12:26:11,S2,32.21
84.73,12:26:11,S3,29.59
72.2,12:26:11,S4,30.63
91.65,12:26:11,S5,31.41
76.58,12:26:11,S6,30.45
108.13,12:26:11,S7,27.63
78.62,12:26:11,S8,29.79
72.33,12:26:11,S9,32.25
89.87,12:26:12,S1,30.57
80.57,12:26:12,S10,30.59
102.63,12:26:12,S2,32.23
84.33,12:26:12,S3,29.59
72.25,12:26:12,S4,30.63
91.68,12:26:12,S5,31.41
76.5,12:26:12,S6,30.49
107.73,12:26:12,S7,27.63
78.83,12:26:12,S8,29.79
72.08,12:26:12,S9,32.25
89.65,12:26:13,S1,30.57
80.97,12:26:13,S10,30.59
102.6,12:26:13,S2,32.23
83.85,12:26:13,S3,29.59
72.3,12:26:13,S4,30.63
91.72,12:26:13,S5,31.41
76.4,12:26:13,S6,30.49
107.3,12:26:13,S7,27.67
79.02,12:26:13,S8,29.81
71.82,12:26:13,S9,32.25
89.42,12:26:14,S1,30.57
81.38,12:26:14,S10,30.59
102.55,12:26:14,S2,32.23
83.32,12:26:14,S3,29.57
72.33,12:26:14,S4,30.63
91.77,12:26:14,S5,31.41
76.3,12:26:14,S6,30.49
106.92,12:26:14,S7,27.67
79.23,12:26:14,S8,29.81
71.55,12:26:14,S9,32.25
